run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,divergence_implemented,divergence_max_price_entry_diff,divergence_max_quote_diff,divergence_max_nav_diff,divergence_max_nav_per_deposit_diff,divergence_solvency_match,invariant_failures
monte_carlo,sweep_floor_10_margin_10_mc_0004,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,25,12,primary,4E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0004,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,100,25,12,primary,0.0,True,True,3,True,1,0,0,True,0,0.00009191396894839311945070955133,0.02813590035627270866321831,0.000874036071739940940961089,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0005,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,0,14,primary,2E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0005,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,50,0,14,primary,0.000000,True,True,2,True,1,0,0,True,6.666666666666666666666666667E-7,0.0001887996555850992857205438044,0.06278114418614491963413555,0.002856252571879746270795362,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0006,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,25,16,primary,6.585803866721158484160015300E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0006,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,100,25,16,primary,0.000000,True,True,3,True,1,0,0,True,0.000001909401224036225245384126591,0.0004171629267890187069375865449,0.7588601756300321902241889,0.0058670295900519668864178331,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0007,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,50,25,20,primary,0E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0007,Randomized active-LP cancellation path.,global_state_avm_fixed_point,8,50,25,20,primary,0.00000,True,True,2,True,1,0,0,True,0.000003633000772052429385336592001,0.0001034887737407880890409343283,0.23089915227658685403719342,0.0054960187046557400592713535,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0008,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,17,primary,1.925227962541537020893383131E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0008,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,100,0,17,primary,0.000000,True,True,4,True,1,0,0,True,0.000002053428511394137836666828539,0.0004126699378147756665862299642,0.1765304390403865686733240,0.003928332853373958928545908,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0009,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,0,15,primary,3.807240371101504559455356509E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0009,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,100,0,15,primary,0.000000,True,True,3,True,1,0,0,True,0.000002032466048702775838822467965,0.0005277970171375864830547583371,0.05472238039362048209138390,0.001661001438392843778268620,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0010,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,14,primary,8.602905116578052151105264542E-29,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0010,Randomized active-LP resolved market path.,global_state_avm_fixed_point,3,150,0,14,primary,0.000000,True,True,2,True,1,0,0,True,0.000001198081582468833404260219354,0.0002393705522076403003459762162,0.0007282958611086791507317,0.0000041871377413374558726149,True,0
monte_carlo,sweep_floor_10_margin_10_mc_0011,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,15,primary,5E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,sweep_floor_10_margin_10_mc_0011,Randomized active-LP resolved market path.,global_state_avm_fixed_point,5,150,25,15,primary,0.000000,True,True,3,True,1,0,0,True,0.000001597300230885144039043600942,0.0001019130258728664444195326138,0.2137828344054610911007694,0.003851669050672019302085926,True,0
adversarial,sweep_floor_10_margin_10_adv_0000,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0000,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,7,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0001734192888840119139867998881,0.0001449802559514218956330,0.0000011154299733608612383903,True,0
adversarial,sweep_floor_10_margin_10_adv_0001,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0001,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,6,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0001734192888840119139867998881,0.0001449802559514218956330,0.000001115382586199677628953,True,0
adversarial,sweep_floor_10_margin_10_adv_0004,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0004,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001634795491392131184790964469,0.0001706641688576680798660,0.0000013132057302654247868070,True,0
adversarial,sweep_floor_10_margin_10_adv_0005,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0005,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001634795491392131184790964469,0.0001706641688576680798660,0.000001313170189894537079729,True,0
adversarial,sweep_floor_10_margin_10_adv_0010,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0010,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0001734192888840119139867998881,0.03379543312585452537425928,0.001508959575889996201512900,True,0
adversarial,sweep_floor_10_margin_10_adv_0011,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0011,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0001734192888840119139867998881,0.03379543312585452537425928,0.0015090542464962396453145481,True,0
adversarial,sweep_floor_10_margin_10_adv_0014,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0014,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,9,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001634795491392131184790964469,0.03401050538455761751870576,0.001518028920957070357293448,True,0
adversarial,sweep_floor_10_margin_10_adv_0015,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0015,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,10,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001634795491392131184790964469,0.03401050538455761751870575,0.0015175958855257566891069852,True,0
adversarial,sweep_floor_10_margin_10_adv_0016,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0016,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,7,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.0000620025347865387239919,4.783767082577596801968E-7,True,0
adversarial,sweep_floor_10_margin_10_adv_0017,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0017,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,6,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.0000620025347865387239919,4.78534665461705044988E-7,True,0
adversarial,sweep_floor_10_margin_10_adv_0020,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0020,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.0000956154207689928121267,7.353521395740442839189E-7,True,0
adversarial,sweep_floor_10_margin_10_adv_0021,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0021,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.0000956154207689928121267,7.35233671671085260326E-7,True,0
adversarial,sweep_floor_10_margin_10_adv_0026,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0026,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.03228907440665328786850899,0.001377851062169428821545419,True,0
adversarial,sweep_floor_10_margin_10_adv_0027,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0027,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779769357,0.0006185940398989919724141447173,0.03228907440665328786850899,0.0013780371179986878474575887,True,0
adversarial,sweep_floor_10_margin_10_adv_0030,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0030,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,9,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.03327383101945922619046682,0.001404493434216966553556172,True,0
adversarial,sweep_floor_10_margin_10_adv_0031,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0031,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,10,primary,0.000000,True,True,2,True,1,0,0,True,4.899849722645882667377576472E-7,0.0003729119095222642078591324054,0.03327383101945922619046682,0.0014043907567319875568693251,True,0
adversarial,sweep_floor_10_margin_10_adv_0032,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,3E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0032,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,7,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0002028629010748555242574667335,0.0001449802559514218956330,0.0000011154299733608612383903,True,0
adversarial,sweep_floor_10_margin_10_adv_0033,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,3E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0033,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,6,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0002028629010748555242574667335,0.0001449802559514218956330,0.000001115382586199677628953,True,0
adversarial,sweep_floor_10_margin_10_adv_0036,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,4E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0036,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001384157126648719875453182969,0.00027601212834258579969271,0.0000013132057302654247868070,True,0
adversarial,sweep_floor_10_margin_10_adv_0037,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,4E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0037,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001384157126648719875453182969,0.00027601212834258579969271,0.000001313170189894537079729,True,0
adversarial,sweep_floor_10_margin_10_adv_0042,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,8,primary,3E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0042,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0002028629010748555242574667335,0.02688517423988234846793813,0.000479466109039774480161155,True,0
adversarial,sweep_floor_10_margin_10_adv_0043,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,8,primary,3E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0043,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,8,primary,0.000000,True,True,2,True,1,0,0,True,6.335331027817167000822595411E-7,0.0002028629010748555242574667335,0.02688517423988234846793813,0.0004795392900163049451410099,True,0
adversarial,sweep_floor_10_margin_10_adv_0046,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr,3,100,25,9,primary,4E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0046,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,9,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001384157126648719875453182969,0.0268801120469030610788600,0.000483032165258350866043885,True,0
adversarial,sweep_floor_10_margin_10_adv_0047,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr,3,100,25,10,primary,4E-80,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0047,"Adversarial fairness search: pre_entry=6, late_delta_b=50, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_avm_fixed_point,3,100,25,10,primary,0.000000,True,True,2,True,1,0,0,True,0.000001802654719877387128473245419,0.0001384157126648719875453182969,0.0268801120469030610788600,0.0004826825704170951124110002,True,0
adversarial,sweep_floor_10_margin_10_adv_0048,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr,3,100,25,7,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,False,,,,,,0
adversarial,sweep_floor_10_margin_10_adv_0048,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_avm_fixed_point,3,100,25,7,primary,0.000000,True,True,2,True,1,0,0,True,0.000001226546994383692993779671275,0.0007833951088384745161811927200,0.00012580633519988607958561,4.783767082577596801968E-7,True,0
adversarial,sweep_floor_10_margin_10_adv_0049,"Adversarial fairness search: pre_entry=20, late_delta_b=50, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr,3,100,25,6,primary,2.353958704067994149594665090E-29,True,True,2,True,1,0,0,False,,,,,,0
